report_month,ministry,sector,sl_no,project_name,implementing_agency,project_code,state,approval_date,start_date,original_completion_date,revised_completion_date,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,cost_overrun_pct,expenditure_original_cost_pct,expenditure_revised_cost_pct,progress_expenditure_gap_pct,project_age_months,planned_duration_months,remaining_duration_months,remaining_progress_pct,schedule_slippage_months,completion_date_revised_flag,monthly_progress_change_pct,monthly_expenditure_change_cr,monthly_revised_cost_change_cr,monthly_cost_growth_pct,progress_velocity_pct_per_month,expenditure_growth_pct,required_progress_velocity_pct_per_month,velocity_gap_pct_points,report_month_dt,approval_date_dt,start_date_dt,original_completion_date_dt,revised_completion_date_dt,max_available_horizon,gap_to_next_snapshot,prev_cost_overrun_pct,prev_physical_progress_pct,prev_completion_revised_flag,cost_overrun_trend_1m,progress_trend_1m,rolling_progress_velocity_3m,rolling_cost_growth_3m,rolling_expenditure_growth_3m,snapshots_so_far,next_cost_overrun_pct,next_completion_revised_flag,next_schedule_slippage_months,y_cost_risk_1m,y_schedule_risk_1m,y_combined_risk_1m,y_cost_overrun_actual_next,expected_progress_pct,progress_gap_enhanced_pct,prev_overall_risk_proxy,prev_progress_gap_enhanced_pct,progress_gap_change_1m,prev_expenditure_pct,expenditure_progress_efficiency_gap,prev_expenditure_progress_efficiency_gap,efficiency_gap_change_1m,prev_progress_velocity,progress_velocity_change_1m,prev_expenditure_growth,expenditure_growth_change_1m,financial_efficiency_risk,progress_risk,data_quality_score
2026-06,Ministry of Road Transport & Highways,Roads & Highways,1460,"Construction of 2-lane with Paved shoulder of Kohima-Bypass Road connecting NH- 39 New NH-02, NH150New NH-02, NH7-61 New NH-29 and NH-39 New NH-02 from Design km 21.000 to km 32.268 [Design length11.268 km] in the state of Nagaland Under SARDP-NE on EPC Mode Package- 3",NHIDCL,618291,Nagaland,07/2020,06/2023,06/2025,12/2026,159.85,342.29,123.42,39.54,114.131998749,77.2098842665,36.0571445266,-3.48285547343,36.01,24.02,6.01,60.46,18.0,1,2.16,38.76,0.0,0.0,2.16,45.7831325301,10.0599001664,-7.89990016639,2026-06-01,2020-07-01,2023-06-01,2025-06-01,2026-12-01,1,1.0,114.131998749,37.38,1.0,0.0,2.1599999999999966,1.5133333333333334,0.0,19.855130287154,5,114.131998749,1.0,18.0,1.0,0.0,1.0,114.131998749,85.71428571428571,46.17428571428571,,45.95333333333334,0.2209523809523688,52.9621520175,37.6698842665,15.5821520175,22.087732249,0.0,2.16,0.522441225362,45.260691304737996,0.8186199999999999,0.4881267142055982,0.8137718820408764
2026-07,Ministry of Road Transport & Highways,Roads & Highways,1383,"Construction of 2-lane with Paved shoulder of Kohima-Bypass Road connecting NH- 39 New NH-02, NH150New NH-02, NH7-61 New NH-29 and NH-39 New NH-02 from Design km 21.000 to km 32.268 [Design length11.268 km] in the state of Nagaland Under SARDP-NE on EPC Mode Package- 3",NHIDCL,618291,Nagaland,07/2020,06/2023,06/2025,12/2026,159.85,342.29,128.32,39.54,114.131998749,80.2752580544,37.4886791902,-2.05132080984,36.99,24.02,5.03,60.46,18.0,1,0.0,4.9,0.0,0.0,0.0,3.97018311457,12.0198807157,-12.0198807157,2026-07-01,2020-07-01,2023-06-01,2025-06-01,2026-12-01,0,,114.131998749,39.54,1.0,0.0,0.0,0.7200000000000001,0.0,16.758585623344,6,,,,,,,,88.09523809523809,48.55523809523809,,46.17428571428571,2.3809523809523796,77.2098842665,40.7352580544,37.6698842665,3.0653737879000005,2.16,-2.16,45.7831325301,-41.81294941553,0.6318603505404312,0.5761207306257621,0.8549653959035206
2025-12,Ministry of Road Transport & Highways,Roads & Highways,1133,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,01/2024,277.44,277.44,0.0,0.0,0.0,0.0,0.0,0.0,62.0,23.98,-23.0,100.0,15.01,1,,,,,,,,,2025-12-01,2020-07-01,2020-10-01,2022-10-01,2024-01-01,7,1.0,,,,,,,,,1,0.0,1.0,15.01,0.0,0.0,0.0,0.0,100.0,100.0,,,,,0.0,,,,,,,0.40521227151698386,0.7721041864654146,0.37711282433692017
2026-01,Ministry of Road Transport & Highways,Roads & Highways,1366,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,01/2024,277.44,277.44,172.09,67.0,0.0,62.0278258362,62.0278258362,-4.97217416378,63.01,23.98,-24.02,33.0,15.01,1,67.0,172.09,0.0,0.0,67.0,,,,2026-01-01,2020-07-01,2020-10-01,2022-10-01,2024-01-01,6,3.0,0.0,0.0,1.0,0.0,67.0,67.0,0.0,,2,0.0,1.0,43.99,,,,0.0,100.0,33.0,,100.0,-67.0,0.0,-4.972174163799998,0.0,-4.972174163799998,,,,,0.3882675057908288,0.6201763867062884,0.5474217378534549
2026-04,Ministry of Road Transport & Highways,Roads & Highways,1552,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,06/2026,277.44,277.44,192.45,69.82,0.0,69.366349481,69.366349481,-0.453650519031,65.97,23.98,2.0,30.18,43.99,1,2.82,20.36,0.0,0.0,2.82,11.831018653,15.09,-12.27,2026-04-01,2020-07-01,2020-10-01,2022-10-01,2026-06-01,3,1.0,0.0,67.0,1.0,0.0,2.819999999999993,34.91,0.0,11.831018653,3,0.0,1.0,43.99,0.0,0.0,0.0,0.0,97.05882352941177,27.238823529411775,,33.0,-5.761176470588225,62.0278258362,-0.45365051899999287,-4.972174163799998,4.5185236448000055,67.0,-64.18,,,0.6469497725806945,0.4477101605727777,0.6929617407183404
2026-05,Ministry of Road Transport & Highways,Roads & Highways,1563,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,06/2026,277.44,277.44,192.83,69.82,0.0,69.5033160323,69.5033160323,-0.316683967705,66.96,23.98,1.02,30.18,43.99,1,0.0,0.38,0.0,0.0,0.0,0.197453884126,29.5882352941,-29.5882352941,2026-05-01,2020-07-01,2020-10-01,2022-10-01,2026-06-01,2,1.0,0.0,69.82,1.0,0.0,0.0,23.27333333333333,0.0,6.014236268563,4,0.0,1.0,59.99,0.0,1.0,1.0,0.0,98.52941176470588,28.70941176470589,,27.238823529411775,1.470588235294116,69.366349481,-0.3166839676999871,-0.45365051899999287,0.1369665513000058,2.82,-2.82,11.831018653,-11.633564768873999,0.4703015316163565,0.4208077810307065,0.7608783632385625
2026-06,Ministry of Road Transport & Highways,Roads & Highways,1461,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,10/2027,277.44,277.44,198.97,69.76,0.0,71.7164071511,71.7164071511,1.9564071511,67.98,23.98,16.0,30.24,59.99,1,-0.06,6.14,0.0,0.0,-0.06,3.18415184359,1.89,-1.95,2026-06-01,2020-07-01,2020-10-01,2022-10-01,2027-10-01,1,1.0,0.0,69.82,1.0,0.0,-0.059999999999988,0.92,0.0,5.070874793572,5,0.0,1.0,59.99,0.0,0.0,0.0,0.0,80.95238095238095,11.192380952380944,,28.70941176470589,-17.517030812324947,69.5033160323,1.9564071510999952,-0.3166839676999871,2.2730911187999823,0.0,-0.06,0.197453884126,2.986697959464,0.6257896438214454,0.435926488492846,0.8137718820408764
2026-07,Ministry of Road Transport & Highways,Roads & Highways,1384,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,618292,Nagaland,07/2020,10/2020,10/2022,10/2027,277.44,277.44,201.99,69.76,0.0,72.8049307958,72.8049307958,3.04493079585,68.96,23.98,15.01,30.24,59.99,1,0.0,3.02,0.0,0.0,0.0,1.51781675629,2.0146568954,-2.0146568954,2026-07-01,2020-07-01,2020-10-01,2022-10-01,2027-10-01,0,,0.0,69.76,1.0,0.0,0.0,-0.02,0.0,1.633140828002,6,,,,,,,,82.14285714285714,12.382857142857134,,11.192380952380944,1.1904761904761898,71.7164071511,3.044930795799999,1.9564071510999952,1.088523644700004,-0.06,0.06,3.18415184359,-1.6663350873,0.571289757800956,0.4409376140583373,0.8549653959035206
2025-12,Ministry of Road Transport & Highways,Roads & Highways,1134,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,,232.29,350.88,0.0,20.0,51.0525636058,0.0,0.0,-20.0,25.0,36.01,,80.0,,0,,,,,,,,,2025-12-01,2020-07-01,2023-11-01,2026-11-01,,7,1.0,,,,,,,,,1,51.0525636058,0.0,,1.0,0.0,1.0,51.0525636058,69.44444444444444,49.44444444444444,,,,,-20.0,,,,,,,0.33759241948923036,0.763927540252598,0.3187794910035868
2026-01,Ministry of Road Transport & Highways,Roads & Highways,1367,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,,232.29,350.88,0.0,22.0,51.0525636058,0.0,0.0,-22.0,26.02,36.01,,78.0,,0,2.0,0.0,0.0,0.0,2.0,,,,2026-01-01,2020-07-01,2023-11-01,2026-11-01,,6,3.0,51.0525636058,20.0,0.0,0.0,2.0,2.0,0.0,,2,51.0525636058,0.0,0.0,,,,51.0525636058,72.22222222222221,50.222222222222214,,49.44444444444444,0.7777777777777715,0.0,-22.0,-20.0,-2.0,,,,,0.27626744932272856,0.7707265812987072,0.48908840452012164
2026-04,Ministry of Road Transport & Highways,Roads & Highways,1553,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,11/2026,232.29,350.88,12.48,25.61,51.0525636058,5.37259460158,3.55677154583,-22.0532284542,28.98,36.01,7.03,74.39,0.0,0,3.61,12.48,0.0,0.0,3.61,,10.5817923186,-6.97179231863,2026-04-01,2020-07-01,2023-11-01,2026-11-01,2026-11-01,3,1.0,51.0525636058,22.0,0.0,0.0,3.61,2.805,0.0,,3,51.0525636058,0.0,0.0,1.0,0.0,1.0,51.0525636058,80.55555555555556,54.94555555555556,,50.222222222222214,4.723333333333343,0.0,-20.237405398419998,-22.0,1.7625946015800018,2.0,1.6099999999999999,,,0.391798117211668,0.5700566679595237,0.6929617407183404
2026-05,Ministry of Road Transport & Highways,Roads & Highways,1564,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,11/2026,232.29,350.88,16.22,25.61,51.0525636058,6.9826509966,4.6226630187,-20.9873369813,29.96,36.01,6.05,74.39,0.0,0,0.0,3.74,0.0,0.0,0.0,29.9679487179,12.2958677686,-12.2958677686,2026-05-01,2020-07-01,2023-11-01,2026-11-01,2026-11-01,2,1.0,51.0525636058,25.61,0.0,0.0,0.0,1.87,0.0,29.9679487179,4,51.0525636058,0.0,0.0,1.0,0.0,1.0,51.0525636058,83.33333333333334,57.72333333333334,,54.94555555555556,2.7777777777777857,5.37259460158,-18.6273490034,-20.237405398419998,1.610056395019999,3.61,-3.61,,,0.396068677305941,0.6319933920704847,0.7608783632385625
2026-06,Ministry of Road Transport & Highways,Roads & Highways,1462,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,11/2026,232.29,350.88,116.76,27.24,51.0525636058,50.2647552628,33.2763337893,6.03633378933,30.98,36.01,5.03,72.76,0.0,0,1.63,100.54,0.0,0.0,1.63,619.852034525,14.4652087475,-12.8352087475,2026-06-01,2020-07-01,2023-11-01,2026-11-01,2026-11-01,1,1.0,51.0525636058,25.61,0.0,0.0,1.629999999999999,1.7466666666666668,0.0,324.90999162145,5,51.0525636058,0.0,0.0,1.0,0.0,1.0,51.0525636058,86.11111111111111,58.87111111111112,,57.72333333333334,1.147777777777776,6.9826509966,23.024755262800003,-18.6273490034,41.6521042662,0.0,1.63,29.9679487179,589.8840858071001,0.7489223799757722,0.48772026431718063,0.8137718820408764
2026-07,Ministry of Road Transport & Highways,Roads & Highways,1385,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,618293,Nagaland,07/2020,11/2023,11/2026,11/2026,232.29,350.88,120.92,27.24,51.0525636058,52.05562013,34.4619243046,7.22192430461,31.97,36.01,4.04,72.76,0.0,0,0.0,4.16,0.0,0.0,0.0,3.56286399452,18.0099009901,-18.0099009901,2026-07-01,2020-07-01,2023-11-01,2026-11-01,2026-11-01,0,,51.0525636058,27.24,0.0,0.0,0.0,0.5433333333333333,0.0,217.7942824124733,6,,,,,,,,88.88888888888889,61.64888888888889,,58.87111111111112,2.7777777777777715,50.2647552628,24.815620130000003,23.024755262800003,1.7908648671999998,1.63,-1.63,619.852034525,-616.2891705304801,0.5451019417212674,0.577477973568282,0.8549653959035206
2026-01,Ministry of Road Transport & Highways,Roads & Highways,1275,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,,801.07,801.07,20.95,10.0,0.0,2.61525210032,2.61525210032,-7.38474789968,4.01,23.98,,90.0,,0,,,,,,,,,2026-01-01,2023-03-01,2025-09-01,2027-09-01,,6,1.0,,,,,,,,,1,0.0,0.0,,0.0,0.0,0.0,0.0,16.666666666666664,6.666666666666664,,,,,-7.38474789968,,,,,,,0.38627800477822316,0.3899802827165897,0.3187794910035868
2026-02,Ministry of Road Transport & Highways,Roads & Highways,1416,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,,801.07,801.07,38.54,10.0,0.0,4.81106520029,4.81106520029,-5.18893479971,5.03,23.98,,90.0,,0,0.0,17.59,0.0,0.0,0.0,83.9618138425,,,2026-02-01,2023-03-01,2025-09-01,2027-09-01,,5,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,83.9618138425,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,10.833333333333336,,6.666666666666664,4.166666666666671,2.61525210032,-5.18893479971,-7.38474789968,2.1958130999699996,,,,,0.45323142297066904,0.42640371689217493,0.48908840452012164
2026-03,Ministry of Road Transport & Highways,Roads & Highways,1404,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,09/2027,801.07,801.07,64.53,24.13,0.0,8.05547580112,8.05547580112,-16.0745241989,5.95,23.98,18.04,75.87,0.0,0,14.13,25.99,0.0,0.0,14.13,67.4364296834,4.205654102,9.924345898,2026-03-01,2023-03-01,2025-09-01,2027-09-01,2027-09-01,4,1.0,0.0,10.0,0.0,0.0,14.13,7.065,0.0,75.69912176295,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.870000000000001,,10.833333333333336,-9.963333333333335,4.81106520029,-16.07452419888,-5.18893479971,-10.885589399169998,0.0,14.13,83.9618138425,-16.525384159100014,0.20442281095558829,0.367203814626101,0.6929617407183404
2026-04,Ministry of Road Transport & Highways,Roads & Highways,1440,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,09/2027,801.07,801.07,64.53,24.13,0.0,8.05547580112,8.05547580112,-16.0745241989,6.97,23.98,17.02,75.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.45769682726,-4.45769682726,2026-04-01,2023-03-01,2025-09-01,2027-09-01,2027-09-01,3,1.0,0.0,24.13,0.0,0.0,0.0,4.71,0.0,50.4660811753,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.166666666666668,5.036666666666669,,0.870000000000001,4.166666666666668,8.05547580112,-16.07452419888,-16.07452419888,0.0,14.13,-14.13,67.4364296834,-67.4364296834,0.2774619646094134,0.4167422150654218,0.7608783632385625
2026-05,Ministry of Road Transport & Highways,Roads & Highways,1449,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,09/2027,801.07,801.07,64.53,24.74,0.0,8.05547580112,8.05547580112,-16.6845241989,7.95,23.98,16.03,75.26,0.0,0,0.61,0.0,0.0,0.0,0.61,0.0,4.69494697442,-4.08494697442,2026-05-01,2023-03-01,2025-09-01,2027-09-01,2027-09-01,2,1.0,0.0,24.13,0.0,0.0,0.6099999999999994,4.913333333333333,0.0,22.478809894466664,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,8.59333333333333,,5.036666666666669,3.5566666666666613,8.05547580112,-16.68452419888,-16.07452419888,-0.6099999999999994,0.0,0.61,0.0,0.0,0.344647467566798,0.32569541918037387,0.8137718820408764
2026-06,Ministry of Road Transport & Highways,Roads & Highways,1367,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,09/2027,801.07,801.07,176.12,26.08,0.0,21.9855942677,21.9855942677,-4.09440573233,8.97,23.98,15.01,73.92,0.0,0,1.34,111.59,0.0,0.0,1.34,172.927320626,4.92471685543,-3.58471685543,2026-06-01,2023-03-01,2025-09-01,2027-09-01,2027-09-01,1,1.0,0.0,24.74,0.0,0.0,1.34,0.65,0.0,57.64244020866667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,11.420000000000002,,8.59333333333333,2.8266666666666715,8.05547580112,-4.094405732299997,-16.68452419888,12.590118466580002,0.61,0.7300000000000001,0.0,172.927320626,0.6034720655112019,0.3632832051887379,0.8549653959035206
2026-07,Ministry of Road Transport & Highways,Roads & Highways,1292,Improvement and Widening of National Highway No. 127B Darugiri - Songsak - Williamnagar Junction Section to two lane with paved shoulder from design Km 0000 to Km 36635 Design length 36.635 Km existing Km 112000 to Km 151060 of NH-1278 under Bharatmala Pariyojana Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618294,Meghalaya,03/2023,09/2025,09/2027,09/2027,801.07,801.07,176.55,26.8,0.0,22.0392724731,22.0392724731,-4.76072752693,9.95,23.98,14.03,73.2,0.0,0,0.72,0.43,0.0,0.0,0.72,0.24415171474,5.21739130435,-4.49739130435,2026-07-01,2023-03-01,2025-09-01,2027-09-01,2027-09-01,0,,0.0,26.08,0.0,0.0,0.7200000000000024,0.89,0.0,57.72382411358001,7,,,,,,,,41.66666666666667,14.86666666666667,,11.420000000000002,3.446666666666669,21.9855942677,-4.760727526900002,-4.094405732299997,-0.6663217946000053,1.34,-0.6200000000000001,172.927320626,-172.68316891126,0.3215748931671704,0.4010578960415594,0.8870469367572107
2026-01,Ministry of Road Transport & Highways,Roads & Highways,1276,Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane with paved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 to Km 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618295,Meghalaya,03/2023,03/2025,03/2027,,705.83,705.83,0.0,13.0,0.0,0.0,0.0,-13.0,10.05,23.98,,87.0,,0,,,,,,,,,2026-01-01,2023-03-01,2025-03-01,2027-03-01,,6,3.0,,,,,,,,,1,0.0,0.0,0.0,,,,0.0,41.66666666666667,28.66666666666667,,,,,-13.0,,,,,,,0.3630976694592779,0.5822960151636798,0.3187794910035868
2026-04,Ministry of Road Transport & Highways,Roads & Highways,1441,Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane with paved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 to Km 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618295,Meghalaya,03/2023,03/2025,03/2027,03/2027,705.83,705.83,0.0,38.75,0.0,0.0,0.0,-38.75,13.01,23.98,10.97,61.25,0.0,0,25.75,0.0,0.0,0.0,25.75,,5.58340929809,20.1665907019,2026-04-01,2023-03-01,2025-03-01,2027-03-01,2027-03-01,3,1.0,0.0,13.0,0.0,0.0,25.75,25.75,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.166666666666664,15.416666666666664,,28.66666666666667,-13.250000000000007,0.0,-38.75,-13.0,-25.75,,,,,0.1660902054740241,0.5769644269626355,0.6057550711867883
2026-05,Ministry of Road Transport & Highways,Roads & Highways,1450,Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane with paved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 to Km 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618295,Meghalaya,03/2023,03/2025,03/2027,03/2027,705.83,705.83,0.0,42.09,0.0,0.0,0.0,-42.09,14.0,23.98,9.99,57.91,0.0,0,3.34,0.0,0.0,0.0,3.34,,5.7967967968,-2.4567967968,2026-05-01,2023-03-01,2025-03-01,2027-03-01,2027-03-01,2,1.0,0.0,38.75,0.0,0.0,3.3400000000000034,14.545,0.0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,16.243333333333332,,15.416666666666664,0.826666666666668,0.0,-42.09,-38.75,-3.3400000000000034,25.75,-22.41,,,0.14954578070186128,0.5794343943119351,0.6929617407183404
2026-06,Ministry of Road Transport & Highways,Roads & Highways,1368,Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane with paved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 to Km 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618295,Meghalaya,03/2023,03/2025,03/2027,03/2027,705.83,705.83,0.0,45.52,0.0,0.0,0.0,-45.52,15.01,23.98,8.97,54.48,0.0,0,3.43,0.0,0.0,0.0,3.43,,6.07357859532,-2.64357859532,2026-06-01,2023-03-01,2025-03-01,2027-03-01,2027-03-01,1,1.0,0.0,42.09,0.0,0.0,3.43,10.840000000000002,0.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,16.979999999999997,,16.243333333333332,0.7366666666666646,0.0,-45.52,-42.09,-3.4299999999999997,3.34,0.0900000000000003,,,0.13208645588966755,0.45995294284947097,0.7608783632385625
2026-07,Ministry of Road Transport & Highways,Roads & Highways,1293,Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane with paved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 to Km 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion,NHIDCL,618295,Meghalaya,03/2023,03/2025,03/2027,03/2027,705.83,705.83,0.0,46.38,0.0,0.0,0.0,-46.38,16.0,23.98,7.98,53.62,0.0,0,0.86,0.0,0.0,0.0,0.86,,6.71929824561,-5.85929824561,2026-07-01,2023-03-01,2025-03-01,2027-03-01,2027-03-01,0,,0.0,45.52,0.0,0.0,0.8599999999999994,2.543333333333333,0.0,,5,,,,,,,,66.66666666666666,20.286666666666655,,16.979999999999997,3.3066666666666578,0.0,-46.38,-45.52,-0.8599999999999994,3.43,-2.5700000000000003,,,0.1984020625392662,0.45807019349195466,0.8137718820408764
